queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
45.0%,true,62.0%,63.0%,false,false,85,-1,86,84,-2,Ioan-Cristian Chirila,-0.0006783508717915845,no,0.012501415376450801,yes,0.0009422676035202027,no,0.00196716773455965,no,2.2251778202855496e-05,no
