queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
54.0%,false,68.0%,63.0%,false,false,86,3,83,88,5,Samuel Shankland,0.0010251061784837465,no,0.006794299398360593,no,8.307467961167665e-05,no,0.0024472961380856747,yes,4.25679112728717e-06,no
