queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
52.0%,true,69.0%,70.0%,false,false,92,13,79,88,9,Alexey Dreev,0.0018792930047578302,yes,-0.002965749364198746,yes,0.0004055376001769386,no,0.0008282229596081811,yes,0.0003461359968346838,yes
