queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
53.0%,false,56.00000000000001%,63.0%,false,false,86,3,83,82,-1,Ruben Felgaer,0.0008224063845040097,no,0.001956585503400915,no,1.882177203383663e-05,no,-0.0002821055272885023,no,6.078201731143538e-05,no
