queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
45.0%,true,74.0%,64.0%,false,false,90,10,80,84,4,Sergei Azarov,0.00395369260266578,yes,-0.0030447334710946797,no,0.0003649550908728077,no,-6.56425937492159e-05,no,0.000906693144861173,yes
