queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
45.0%,true,68.0%,62.0%,false,false,83,-2,85,89,4,Sabino Brunello,-0.00033243058622238475,no,-0.001072435058662391,no,0.0003951312187619408,no,0.0018047025858607835,no,9.979328293421071e-05,no
