queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
50.0%,true,52.0%,69.0%,false,false,85,2,83,76,-7,Julio Catalino Sadorra,0.0015439903548638,no,0.01725398692848515,yes,0.0011141404231321452,no,0.005541613920693952,yes,0.00038593508122623235,no
