queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
56.00000000000001%,false,70.0%,71.0%,true,false,104,13,91,88,-3,Yangyi Yu,-0.003341862202699636,yes,0.0073980109143341344,yes,0.0005491858522711553,no,0.0016584573224480946,yes,-0.0005836028049646127,yes
