queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
56.99999999999999%,false,64.0%,62.0%,false,false,94,5,89,85,-4,Ray Robson,-0.0014352223185580548,no,-0.0037618437361584475,no,0.0011185203628626631,yes,0.001582070308596405,no,0.00020402655089756363,no
