queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
42.0%,true,56.99999999999999%,83.0%,false,false,90,7,83,81,-2,Daniel Naroditsky,0.0018666547446093626,no,-0.0058876842658708226,no,0.0013563724336562635,no,-0.00045150159583209545,no,1.9135983855942014e-05,no
