queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
51.0%,false,43.0%,36.0%,false,false,93,3,90,89,-1,Rogelio Barcenilla,-0.001812982684372945,no,-0.005093593365593733,no,-0.001089917638408747,no,-0.00041858357410303436,no,0.00022894452598344823,no
