queen trade frequency,queen trades significant,queen trade win rate,non queen trade win rate,loss stats significant,win stats significant,average loss length,average loss diff,average game length,average win length,average win diff,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
45.0%,true,65.0%,69.0%,false,false,92,8,84,87,3,Rauf Mamedov,0.00029076837414423323,no,-0.002958471827939133,no,-0.00013680323972898797,no,-0.0003642561809167246,no,0.00030486461885128246,no
