queen trade frequency,queen trade win rate,non queen trade win rate,average win length,average win diff,average loss length,average loss diff,average game length,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
54.0%,61.0%,71.0%,79,-5,96,12,84,Parimarjan Negi,0.0009631697378339049,no,0.0018496209962228748,no,0.0009202727912383975,yes,0.0015386975141842892,yes,-1.0571846013111147e-05,no
