queen trade frequency,queen trade win rate,non queen trade win rate,average win length,average win diff,average loss length,average loss diff,average game length,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
57.99999999999999%,70.0%,74.0%,typical,typical,typical,typical,typical,Bu Xiangzhi,-0.002757332059551143,yes,-0.0025401700298490516,no,0.0010083304104422063,yes,-0.00024561385596200656,no,-0.00034458818346915247,no
