queen trade frequency,queen trade win rate,non queen trade win rate,average win length,average win diff,average loss length,average loss diff,average game length,player name,Mobility,Mobility signficant,King safety,King safety signficant,Threats,Threats signficant,Passed pawns,Passed pawns signficant,Space,Space signficant
60.0%,55.00000000000001%,66.0%,83,-4,100,13,87,Eugene Perelshteyn,-0.0010220570655124703,no,-0.005943707416112642,no,-0.0002641908293822062,no,0.0003562339871517866,no,-0.00013140040318736267,no
